Review,Score
untuk moonton saya harap dalam match bisa di sesuaikan atau disamakan sebab match nya terlalu enggak sportif dan selalu lawan tangguh sementara untuk team mesti lemah semua nya dan main dengan asal-asalan. itu tidak terjadi satu kali namun berkali-kali dalam permainan semua nya sama kedepan nya bisa diperbaiki dan jangan asik bikin skin saja untuk match tidak diperhatikan.,1
"makin kesini ada update game malah makin sering lag parah,, tolong perbaiki masalah jaringan.!!",1
"game rusak bnyak bug nya jaringan bgus tapi lag dlm game tolong di perbaiki , bikin lebih bgus lah saya frustasi karena banyak bug nya tolong perbaiki",1
"kuturunin bintangnya, ya kali gk bisa masuk, jaringan aman tapi gamenya makin berat masuknya, udah matching malah keluar lagi apmaz",1
"Tolong diperbaiki lagi, sering banget sinyalnya merah pas lagi ngewar, tapi pas mati sinyalnya bagus, pas hidup sinyalnya merah lagi, begitu terus siklusnya. Padahal dipakai untuk membuka aplikasi lain lancar aja sinyalnya, pas di lobby sinyal hijau. tolong dong perbaiki.",1
"game apa ini?demeg ga wajar,masa change sakit bener demegnya?item nya attack speed ga normal,mm aja ga bisa ngelawan,damage ga masuk akal nih game,tolong nerf change",1
"game t41, semakin kesini semakin ketolol, pembagian tim jelas bgt settingan, maen 10x , dkasih menang cuma 2x, kan ampas, dpet tim bocil ingusan smua ga bisa maen, dpet musuh serasa pemain MPL",1
moonton main stratégi sikis soalnya di bikin penasaran Ama gamenya kadang di menangkan tapi di kalah kan masih kurang sportifitas untuk level soalnya banyak joki tolong di perbaiki ..,1
jaringan ga stabil mulu.. parah.. udah sebulan ga bisa ngerank jaringan bapuk.. padahal udah Gonta ganti kartu.. di game lain lancar..,1
"game nya seru bet yang lebih keren di kasih skin colector! walau pun colector natalia tapi masih bagus ko, musuh nya gampang lagi jadi harus di kasih bintang 5",1
"game sampah,main di tier legend tim nya gak bisa main/tolol,tapi di tim musuh jago semua. game apaan ke gini.tolonglah moonton kasi gameplay yang seimbang lah",1
"game gk bermutu, bnyk kali chet jaringan, tiba2 lgi main sampe selesai jringan merah trus,, main game kedua jringan bagus ke tiga pun bagus,, terlalu mudah sistem monton di retas oknum2 yg takut kalah",2
upgrade malah lagg parah.. Min hero aja lo bnyakin tapi masalh lag gc habis biss.. Klo mash menu sinyal kenceng tapi klo dah main sinyal hilang otomatiss Kampretttt sialan,1
"saya balikin lgi bintang satu karena sering match making buruk, gk adil untuk player solo, tiba2 ketemu musuh 2-2-1 atau 2-1-1 padahal saya solo, jaringan kadang buruk di momen penting atau war pr moontoon selama ini",1
"perbedaan statistik, rank, dan kemampuan bermain, kedua tim tidak seimbang tim musuh jauh lebih baik, macthing tidak adil",1
"setelah match pasti selalu menghubungkan kembali entah apa alasannya padahal koneksi bagus bagus saja, dan saat match berlangsung sering terjadi lag padahal sinyal sangat bagus, tolong perbaiki ini, habis update malah tambah lag padahal wifi penuh🙏🙏",1
"dear monton, saya kasih bintang 2 dulu, saya main sudah 7 tahun masalah yg sama dari dulu saya alamin, tolong di perbaiki masalah jaringan, apa lagi season sekarang masa sampai ada bug karna jaringan drop, saya deteksi jaringan aman² saja 43-73 ms setelah main itu frame drop, tiba² bug g jelas tiba² jalan sendiri tapi ping hijau, ini sangat mengganggu untuk peforma player yg lain, apa lagi pas war di in game.",2
"game apa ga ada hiburan yg ada kalah muluh sampai habis waktuku buat game ini ,login juga ribet ga pernah langsung sat set lama banget sampai eror pulak game nya",1
"sistem keamanan gajelas, masih bisa di bobol akunnya make aplikasi server lain, padahal V2L sudah aktif tapi tetap saja ada orang yang bisa masuk dan v2l bisa dibobol, tolong perbaiki masalah ini segera supaya akun terlindungi!! main jadi gak tenang, tiba2 ada orang masuk ke akunnya.",1
cari pertandingan jadi lama sekali dapat pertandingan tim jelek lawan bagus menang 1 kali kalah 5 kali game jadi membosankan sekarang ga kaya dulu nyari pertandingan gampang tim nya bagus bagus.,1
"pengalaman game kurang menyenangkan akibat server sering error begitu juga dengan sinyal nya padahal 4G di test juga bagus kok bisa jadi jelek di in game, lalu dark sistemnya banyak banget padahal udah mati matian untuk menang yang ada malah kalah di troll tim sendiri",1
"untuk player solo. tolong moonton kasih tim sama musuh yang sepadan, solo ketemu tim honor mawi musuhnya IMO udah ls dikasi 7x menang cuma 3x .",1
"Tolong perbaiki masalah jaringan ketika dalam pertandingan, udah pake wifi + data aja masih lag. Padahal login ke game lain yang sama-sama pake wifi/data bisa aja, cuman di ml ketika di pertandingan tiba-tiba jumping 200-302ms pas di lobby padahal ga gitu. Bagus makin ada update-an baru, tapi tiap ada update baru pasti begini. Tolong kasih sanksi bagi pemakaian vpn, bikin ngelag orang lain. Thanks.",1
"makin kesini makin gak jelas update baru malah login aja gabisa aneh banget nih game, event banyak bukan tambah lancar malah tambah nge bug",1
terlalu sering kena drak sistem bintang 48 bisa lose treak tinggal 44 karena dapat team drak sistem tidak sesuai match terlalu banyak draksistem harus di hilangkan agar pemain lama mobile lagend tidak beralih ke game lainnya terimakasih,2
"patch paling buruk, sinyal naik turun lebih sering nyaa merah, di tambah lagi matching terlalu sering bermain solo tapi ketemu tim atau musuh yang bermain dengan teman sangat emosi untuk player solo yg sudah terbiasa solo, dan untuk draft semua player di wajibkan memilih role masing-masing oke bagus, tapi tolong untuk role roam jangan di kasih pick terakhir, server biasa sudah seperti maen di advence server dimana rank mythic sering ketemu lagend MOONTON DONGO !!!!!",1
"sistem gajelas,ngasih tim yang bot giliran musuh jago,pas udah 1 bintang lagi naik tier pasti dikasih yang bot timnya,musuhnya ex immo,memang gajelas,uninstall aja",1
"Walau event akhir² ini banyak gratisan Akan tetapi dalam pertandingan semakin lama semakin menjenuhkan, lebih seperti hanya membuang buang waktu Saya rasa game ini mulai membosankan Terlebih update terbaru tentang gameplay yang tidak bisa memilih line, seakan-akan player solo dikucilkan. Coba game HONOR OF KINGS saja pengaturan game play mungkin lebih mumpuni",1
"tolong dong monton di perbaiki lagi gameplay nya,tim nggak sesuai Lane,suka nge lag padahal sinyal bagus...",1
"1,plis monton kenapa saya baru win 1× langsung kalah 14× 2,kenapa saya kalau main solo selalu dapetin yg tidak bisa main 3,kenapa bisa ketemu rank yg lebih tinggi rank saya",1
Ini kenapa gak bisa di Download padahal Ram kosong terus jaringan ping bagus knp gak bisa di Download dan Update nya pun lama,1
"Sama saja kasih skin tapi dibuat kalah terus. Musuh juga dikasih musuh musuh yang berat banget, game nya juga kadang buat frustasi banget maunya main supaya seneng malah ini buat frustasi. Game gak jelas wifi bagus pas main jelek, game norak. Game buat stres gak bisa buat orang seneng. Ada juga saat aku sudah lama tidak login malah dikasih tim beban Mulu, game apa ini?? juga saat jaringan nya bagus tapi kenapa malah saat ada war malah lag?? ping naik turun naik turun. udah kaya lampu lalu lintas",1
"jaringan kadang sangat buruk, match selalu menang kalah, jaringan saya juga tidak begitu jeleknya cuma kenapa saya masih legend 2 dihadapkan dengan mantan glory ? kan secara pengalaman tidak adil,",1
"game bodoh, kenapa setiap kali saya rank dapet temen yang gak niat main, seringkali saya main berasa 1 vs 5 , empat lainnya sengaja feeder",1
"Banyak sekali Player feed ketika kita bermain, dan jaringan nya sangat paraahhh bangettt tidak ada kompensasi lagi merugikan player soli",1
lawan nyaa ngga adill tapi dari seru nya ok lahh masalah/kendalanya lawan musuh nya ngga tepat bukan berarti ngga bisa main,1
game stres pertama gameplay-nya mudah pas udah mau naik epik/legend tim di kasih dark sistem musuh di kasih pro player lebih bagus hok,1
"yakin napa, karena setiap hero ada yang dikasih gak meta, diubah, apalah, gitulah, tetap diganti misalnya ganti kekuatan jadi kelemahan meningkat",2
kalo sinyal ngelag waktu di tunjukin malah aman selain itu gua ga bisa sampe mitic gara gara awal season dan lawan nya malah ketemu mitic terus dan perilaku tidak baik,1
"game paling parah, 1game bisa lag 10x, mau jaringan sebagus apapun ditengah kota tetep di matiin paksa sama server, ga ada cara lain kah selain blokir jaringan dan blokir skill?",1
"tolong lh jngn kuat² mkan sinyal ny. udah mkan data makan sinyal kuat ,tolong lah perbaiki game ini !!!!!!",2
tolong dong sinyal nya padahal lancar aja maen yang lain knp ml sinyalnya jelek banget ping nya naik turun tolong dong bikin stres aja sama di game tuh yang adil masa gua dapet kawan yang nob giliran musuh pro semua lu ngotak dong,1
"MPL cuma bisa bikin game jadi LAG parah,, kalian gak pernah belajar dari pengalaman atau bagaimana ya. Udah bertahun-tahun permasalahannya gak pernah hilang !!",1
Moonton tolong lah jangan kasih tim yang susah di ajak kerja sama aku capek nge-push terus sampai² kepala aku sakit gara² nge-push terus capek aku moonton mana kalau musuhnya jago lagi pas timku pada gak kerja sama kalau om moonton masih kasih tim dark system tapi musuhnya jago semoga aja game mu banyak yang pensiun tolong jangan kasih tim dark system tapi musuhnya jago pliss om moonton 🙏🙏,1
"game ini ga baik buat di mainin membuat orang"" stres saya main selalu bertemu dengan tim yang buruk dan musuh yang jago tidak seimbang berhari"" saya main hasil nya menang kalah menang kalah ga ada peningkatan cuma bikin stres doang",1
"satu bintang lagi naik rank berikut nya, pasti langsung di kasih tim yg feeder (menang skli, terus kalah, menang, kalah), kenapa harus begitu sistem nya? kenapa tidak d biarkan main dgn fair apa biar pemain kesal",1
"rating minus banyak, game rusak, moonton cuman mentingin penjualan skin dll doang, ga banyak berkata-kata, intinya ini game rusak, cuman buat player nya rugi sama kesel doang.",1
game apaan sih bertahun tahun main ini game hasil nya naik darah sejago apapun main klo mainnya duo atau solo lose terus apa sih moonton sistem solo duo di kasih team gabisa main mulu kenapa dah,1
"Jangan maen game ini kalo kalian tida mau gila, sistem nya ngaco suka kasih tim yang bott musuh pada jago, pokonya jangan instal game ini",1
main game ini membuat saya stress tim gk pernah bagus sedangkan tim musuh sangat jago saya udah lebih dari 200 pertandingan di game ini tapi mentok di rank legend dari awal hingga akhir season,1
"Sistem lu noh benerin anj, dapet tin efick ae, jaringan bagus ml nya frame ga jelas banget, main game buat ngilangin stres main ni game malah nambah stres, BABIIIIIII",1
"saya mau ganti akun tidak bisa , selalu server sibuk , apakah tidak ada perbaikan? makin lama jadi seperti game ampas, kalah sama game sebelah.",1
"game cacat, kalau update lagi koneksi jaringan itu perbaiki, rusak², MOONTON kamvret, cepat bangkrut aja lah kau.",2
game yang tidak menganut kesetaraan. permainan setiap player sangat menyimpang. dan sistem melaporkan player tidak begitu berguna meski ada player yang melanggar aturan bermain maupun troll dalam game.,1
Game Bagong sangat merugikan menurut saya.. sering kali berhenti di tengah permainan dan sering kali terjadi jaringan tidak menyenangkan game ini sekrang BUSUK..!!!,1
"Apa waktu ku main game patah patah bikin kalah sama kalo ada dark sistem ban aja akun nya kocak ini game banyak dark sistem, game kok banyak dark sistem upss🤭",1
main di jungle membantu rekan tim exp Lane mid Lane gold lane. pada akhirnya mendapat hukuman. dikarenakan tidak bermain di Lane anda. sehingga membuat kredit scor berkurang. monton kurang micin,1
game nya sangat seru sekali Tah saking seru nya kepala saya jadi pengen pecah plus pusing dikit plus gila dikit njirrr saya sangat bersyukur di ciptakan game ini semoga developer game ini bahagia ya (walau pemain nya rada gila dikit) Poko nya kalo mau coba game ini mending pikir dulu nanti masuk psikolog,1
"game yg merepotkan,,tolong ya moonton kalo kasih lawan itu yg seimbang..tim lawan terlalu op .sedangkan tim sendiri engga tau role,,beri sedikit keringanan lawan moonton jangan kasih lawan yg kerja seperti game ampas!!",1
Udah wifi+Data aja pingnya susah bnget. pas pake wifi ngefreeze di tampilan gabisa di pencet apa². giliran pake data lancar... anehh,1
"Bikin emosi, pertama dari segi match nya kadang ga adil perbedaan rank nya jauh bgt. kedua dari segi jaringan masa udh pake wifi + data internet pingnya ampas bgt si bikin emosi doang lu moonton, MENDING UNISTALL AJA NI",2
benerin lah ping nya masa sinyal ilangilangan mulu bukanya skin terus di update. nonton youtube lancar main game lain lancar cuma ml sinyal Naek turun mulu,1
"mode brawl di perbaiki, jika ada yang afk ganti bot yang bisa main lah kayak classic, gak imbang jika ada yang afk gak seru",1
ngk tau knp setiap saya mau loginn atau main pasti ngeleg terus jaringan nya. waktu saya coba tik tok yutube baik baik aja tuh. malahan tik tok sama YouTube saya pakek kualitas tinggi. kok mlbb ngeleg ya. sebelumnya baik baik aja si. tapi kok hari ini kek gini. yang saya tanyakan ini bug atau emang di sengaja,1
gem ini tidak bagus buat anak anak karena gem ini gem rusak dan bikin emosi dan juga gem ini memiliki fitur pilih role yang membuat para player kesusahan untuk mendapatkan role yang mereka inigin mainkan pokoknya ini gem tidak bagus buat anak anak👎,1
monton belakang ini sering terjadi lagg padahal jaringan full ini banyak sebagian dari player mobile legend yang menggunakan chat agar lawannya lagg tolong segera di perbaiki monton sangat merepotkan player ML,1
"game apalah masa gua main wl wl mulu ganti akun juga wl wl mulu ini gimana sistem nya cariin tim yg seimbang kek,kalo di mode offline kan mode sulit itu yg bikin sulit tim nya,tapi jgn dikasih ke mode online juga dong masa gua ngerank tim gua exp mythic 15 sedangkan musuh ex glory kan gaadil",2
"kacau game ketemu tim ampas melulu, gua saranin jangan maen sendiri 😹, kalo gamau ketemu tim ampas, apalagi jaringan nya padahal udah di combo sama data masih leg aja",1
minimal sistem lu perbaikilah player di game ini pada gk bisa main masa tim musu jago jago sedangkan tim gw pada gk bisa main kalok begitu masih bagusan gw main honor of Kings kalok begini👎👎👎👎👎👎👎👎👎,1
kalian pengen waktu habis terbuang? maen aja game ini di jamin kalian ga sadar dari main ke sore lagi jangan lupa di coba yah aku juga udah ko maaf ya min kukasih bintang 2 karena itu dari sore ke sore sampe ga sadar dan yap semua game ku mainkan kalah karena? wah penasaran download aja,2
"woyy moonton, coba jaringan nya di benerin jangn Hero trs di tambah, bikin kaya offline, walau jaringan buruk game ttp lancar.",1
ini min saya kan pengen pencet link formulir akun tapi kenapa ya tiba2 error ya entah server saya atau wifi saya tolong ya min segera di proses🙏,2
"woi lah kasih lawan yang seimbang lah , masa lawan ex imo sedangkan tim ku Masi miytik honor ke bawah. sama nge lag nge lag jg pdhl udh paling bagus jaringan ku -_-",2
game ini sangat jelek tidak di sarankan untuk di download musuh nya dengan team kita tidak setara saya minta di seimbang kan musuh nya !!!!,1
"Jaringan betulin moonton, skrg udh 2025 masih aja sinyal ping server gak stabil dalam match naik turun. Saya main PUBG & total efootball lancar-lancar aja, ini kenapa skrg suka ping hijau stuck.",1
"game burik+jaringannya ngelag padahal jaringan aku cepat,suka di kasih tim drak sistem tapi lawan jago,ga usah di download game gak punya rumah 🤢",1
"Bad Matchmaking, selalu jumpa dengan manusia"" aduhai, tolong lebih di perhatikan terkait player"" yg skill issue, saya muakkkkk",1
